Year,Month,Region,Model,Estimated_Deliveries,Production_Units,Avg_Price_USD,Battery_Capacity_kWh,Range_km,CO2_Saved_tons,Source_Type,Charging_Stations,Region_Code,Model_Code,Source_Type_Code,Quarter,Season,Is_Quarter_End,Is_Year_End,Years_Since_2015,Delivery_Rate,Price_Per_Km,Price_Per_kWh,CO2_Per_1k_Deliveries,Production_Surplus,Stations_Per_1k_Deliveries,Deliveries_Lag_1,Production_Lag_1,Deliveries_Lag_2,Production_Lag_2,Deliveries_Lag_3,Production_Lag_3,Roll3_Mean,Roll3_Std,MoM_Growth,YoY_Growth,Log_Estimated_Deliveries,Log_Production_Units,Log_CO2_Saved_tons,Log_Charging_Stations,Region_Asia,Region_Europe,Region_Middle East,Region_North America,Model_Cybertruck,Model_Model 3,Model_Model S,Model_Model X,Model_Model Y,Season_Autumn,Season_Spring,Season_Summer,Season_Winter,Q_1,Q_2,Q_3,Q_4
2021,8,Middle East,Cybertruck,9993.0,9998.0,66905.44,100,575,861.9,Interpolated (Month),7559,2,0,1,3,Summer,0,0,6,0.9995,116.36,669.05,86.2504,5.0,756.4295,15021.0,16617.0,5982.0,6153.0,17149.0,17698.0,12717.333333333334,5929.218526360229,-0.3347,0.0649,9.20974019190415,9.21024036697585,6.7602988095142615,8.930626469173578,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False
2021,9,Middle East,Cybertruck,11865.0,12433.0,67654.17,120,717,1276.08,Estimated (Region),14079,2,0,0,3,Autumn,1,0,6,0.9543,94.36,563.78,107.5499,568.0,1186.5992,9993.0,9998.0,15021.0,16617.0,5982.0,6153.0,10332.0,4529.025391847567,0.1873,0.5645,9.381432446818588,9.428189934829282,7.152331500898813,9.552510629712033,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False
2021,10,Middle East,Cybertruck,11296.0,11690.0,116526.58,100,597,1011.56,Estimated (Region),4172,2,0,0,4,Autumn,0,0,6,0.9663,195.19,1165.27,89.5503,394.0,369.3343,11865.0,12433.0,9993.0,9998.0,15021.0,16617.0,12293.0,2541.177679738278,-0.048,-0.3858,9.33229248272693,9.366574594006819,6.920237056484193,8.336390480591552,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True
2021,11,Middle East,Cybertruck,11027.0,11391.0,77197.18,120,711,1176.03,Official (Quarter),11693,2,0,2,4,Autumn,0,0,6,0.968,108.58,643.31,106.65,364.0,1060.3972,11296.0,11690.0,11865.0,12433.0,9993.0,9998.0,11051.333333333334,959.6834547564866,-0.0238,0.0179,9.308192772143688,9.340666633651757,7.070749595465611,9.366831168735615,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True
2021,12,Middle East,Cybertruck,12810.0,13469.0,78749.03,60,351,674.45,Estimated (Region),9138,2,0,0,4,Winter,1,1,6,0.9511,224.36,1312.48,52.6503,659.0,713.3489,11027.0,11391.0,11296.0,11690.0,11865.0,12433.0,11396.0,427.8562842824859,0.1617,-0.0323,9.458059455856434,9.50822026940441,6.5153791354156905,9.120306249272202,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True
2022,1,Middle East,Cybertruck,7872.0,7975.0,112547.42,100,569,671.88,Interpolated (Month),6760,2,0,1,1,Winter,0,0,7,0.9871,197.8,1125.47,85.3506,103.0,858.7398,12810.0,13469.0,11027.0,11391.0,11296.0,11690.0,11711.0,961.2184975332182,-0.3855,-0.4067,8.971194463184467,8.984192311641674,6.511567007654182,8.818926087090677,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False
2022,2,Middle East,Cybertruck,6205.0,6305.0,109228.34,82,481,447.69,Official (Quarter),5540,2,0,2,1,Winter,0,0,7,0.9841,227.09,1332.05,72.1499,100.0,892.8284,7872.0,7975.0,12810.0,13469.0,11027.0,11391.0,10569.666666666666,2500.565202775833,-0.2118,-0.4141,8.733271845008325,8.749256840105007,6.106332226127837,8.61993026886735,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False
2022,3,Middle East,Cybertruck,10627.0,11394.0,93214.8,75,427,680.66,Official (Quarter),5380,2,0,2,1,Spring,1,0,7,0.9327,218.3,1242.86,64.0501,767.0,506.2576,6205.0,6305.0,7872.0,7975.0,12810.0,13469.0,8962.333333333334,3434.840073909312,0.7127,0.894,9.271247306879705,9.340929941679784,6.524530999809868,8.59062950948942,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False
2022,4,Middle East,Cybertruck,5774.0,6197.0,81518.56,60,335,290.14,Interpolated (Month),6691,2,0,1,2,Spring,0,0,7,0.9317,243.34,1358.64,50.2494,423.0,1158.8154,10627.0,11394.0,6205.0,6305.0,7872.0,7975.0,8234.666666666666,2233.196438590506,-0.4567,-0.4354,8.661293535389994,8.731981938347694,5.673804251136515,8.808668062106715,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False
2022,5,Middle East,Cybertruck,17889.0,19907.0,110473.23,75,436,1169.94,Estimated (Region),13275,2,0,0,2,Spring,0,0,7,0.8986,253.38,1472.98,65.4,2018.0,742.0761,5774.0,6197.0,10627.0,11394.0,6205.0,6305.0,7535.333333333333,2686.120312520144,2.0982,0.0432,9.791997176502765,9.898876939978445,7.065562124027093,9.493713172839865,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False
2022,6,Middle East,Cybertruck,4608.0,4831.0,72308.81,120,686,474.16,Estimated (Region),10514,2,0,0,2,Summer,1,0,7,0.9538,105.41,602.57,102.8993,223.0,2281.684,17889.0,19907.0,5774.0,6197.0,10627.0,11394.0,11430.0,6097.287347665354,-0.7424,-0.2297,8.435766192720509,8.48301573961465,6.163651589421339,9.2605580881368,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False
2022,7,Middle East,Cybertruck,1519.0,1626.0,116811.34,60,333,75.87,Estimated (Region),14355,2,0,0,3,Summer,0,0,7,0.9342,350.78,1946.86,49.9473,107.0,9450.2962,4608.0,4831.0,17889.0,19907.0,5774.0,6197.0,9423.666666666666,7354.338198188422,-0.6704,-0.8989,7.326465613840322,7.394493107219038,4.34211568336104,9.571923252267498,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False
2022,8,Middle East,Cybertruck,11575.0,12476.0,89388.21,100,597,1036.54,Official (Quarter),5346,2,0,2,3,Summer,0,0,7,0.9278,149.73,893.88,89.5499,901.0,461.8575,1519.0,1626.0,4608.0,4831.0,17889.0,19907.0,8005.333333333333,8697.737081179985,6.6201,0.1583,9.35668926831132,9.431642228411022,6.944607805578526,8.584290934948731,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False
2022,9,Middle East,Cybertruck,8801.0,9121.0,119417.11,120,671,885.82,Interpolated (Month),9906,2,0,1,3,Autumn,1,0,7,0.9649,177.97,995.14,100.6499,320.0,1125.5539,11575.0,12476.0,1519.0,1626.0,4608.0,4831.0,5900.666666666667,5151.11874580011,-0.2397,-0.2582,9.082734247371036,9.118444357271645,6.78764203048739,9.20099685697303,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False
2022,10,Middle East,Cybertruck,6826.0,7781.0,106421.16,120,701,717.75,Estimated (Region),3060,2,0,0,4,Autumn,0,0,7,0.8773,151.81,886.84,105.1494,955.0,448.286,8801.0,9121.0,11575.0,12476.0,1519.0,1626.0,7298.333333333333,5193.677823405425,-0.2244,-0.3957,8.82864061741828,8.9595686535445,6.57751359211156,8.026496938945412,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True
2022,11,Middle East,Cybertruck,8583.0,8668.0,118325.58,100,597,768.61,Official (Quarter),3725,2,0,2,4,Autumn,0,0,7,0.9902,198.2,1183.26,89.5503,85.0,433.9974,6826.0,7781.0,8801.0,9121.0,11575.0,12476.0,9067.333333333334,2385.6760746868663,0.2574,-0.2216,9.057655284310535,9.06750872286864,6.6458838930300725,8.223090551161533,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True
2022,12,Middle East,Cybertruck,13911.0,14029.0,118494.61,60,347,724.07,Interpolated (Month),9683,2,0,1,4,Winter,1,1,7,0.9916,341.48,1974.91,52.0502,118.0,696.0679,8583.0,8668.0,6826.0,7781.0,8801.0,9121.0,8070.0,1082.8356292623507,0.6208,0.0859,9.54050705603412,9.548953173096507,6.586268201917995,9.178230318057949,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True
2023,1,Middle East,Cybertruck,16007.0,16938.0,76317.19,82,477,1145.3,Official (Quarter),8937,2,0,2,1,Winter,0,0,8,0.945,159.99,930.7,71.5499,931.0,558.3182,13911.0,14029.0,8583.0,8668.0,6826.0,7781.0,9773.333333333334,3689.4411952670202,0.1507,1.0334,9.68084387626357,9.737373934586381,7.044294643120964,9.098067129493398,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False
2023,2,Middle East,Cybertruck,4924.0,5240.0,56906.02,75,435,321.29,Interpolated (Month),4724,2,0,1,1,Winter,0,0,8,0.9397,130.82,758.75,65.2498,316.0,959.3826,16007.0,16938.0,13911.0,14029.0,8583.0,8668.0,12833.666666666666,3827.4572934695643,-0.6924,-0.2064,8.502079553606189,8.564267598802166,5.77545176134656,8.460622839927844,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False
2023,3,Middle East,Cybertruck,13992.0,15052.0,95339.64,75,431,904.58,Interpolated (Month),8901,2,0,1,1,Spring,1,0,8,0.9296,221.21,1271.2,64.6498,1060.0,636.1492,4924.0,5240.0,16007.0,16938.0,13911.0,14029.0,11614.0,5887.731226881881,1.8416,0.3166,9.546312483555713,9.619332585860503,6.808575622399392,9.0940312495758,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False
2023,4,Middle East,Cybertruck,14542.0,16097.0,69145.2,82,455,992.49,Interpolated (Month),9672,2,0,1,2,Spring,0,0,8,0.9034,151.97,843.23,68.2499,1555.0,665.108,13992.0,15052.0,4924.0,5240.0,16007.0,16938.0,11641.0,5903.695706927993,0.0393,1.5185,9.58486505717771,9.686450319653678,6.9012239965159505,9.177093778182547,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False
2023,5,Middle East,Cybertruck,11531.0,12204.0,85790.7,60,357,617.49,Estimated (Region),13491,2,0,0,2,Spring,0,0,8,0.9449,240.31,1429.84,53.5504,673.0,1169.9766,14542.0,16097.0,13992.0,15052.0,4924.0,5240.0,11152.666666666666,5401.188881471685,-0.2071,-0.3554,9.352881058758292,9.40960098282706,6.42728102355309,9.50985219618154,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False
2023,6,Middle East,Cybertruck,7500.0,8072.0,112147.27,120,701,788.62,Official (Quarter),7735,2,0,2,2,Summer,1,0,8,0.9291,159.98,934.56,105.1493,572.0,1031.3333,11531.0,12204.0,14542.0,16097.0,13992.0,15052.0,13355.0,1603.3892228651268,-0.3496,0.6276,8.922791623969637,8.996280439395015,6.6715518170791395,8.95364003713313,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False
2023,7,Middle East,Cybertruck,4551.0,5027.0,85436.17,100,551,376.14,Interpolated (Month),14096,2,0,1,3,Summer,0,0,8,0.9053,155.06,854.36,82.65,476.0,3097.3412,7500.0,8072.0,11531.0,12204.0,14542.0,16097.0,11191.0,3533.2903928208366,-0.3932,1.9961,8.423321975806166,8.522777569710138,5.932616471298776,9.553717287770926,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False
2023,8,Middle East,Cybertruck,12771.0,14425.0,76006.37,120,672,1287.32,Estimated (Region),12301,2,0,0,3,Summer,0,0,8,0.8853,113.1,633.39,100.8003,1654.0,963.1979,4551.0,5027.0,7500.0,8072.0,11531.0,12204.0,7860.666666666667,3503.949248110385,1.8062,0.1033,9.455010553834672,9.576787413063618,7.161094323011372,9.417517129768314,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False
2023,9,Middle East,Cybertruck,7649.0,8709.0,104272.1,120,694,796.26,Interpolated (Month),11347,2,0,1,3,Autumn,1,0,8,0.8783,150.25,868.93,104.0999,1060.0,1483.4619,12771.0,14425.0,4551.0,5027.0,7500.0,8072.0,8274.0,4164.301502052896,-0.4011,-0.1309,8.942460926820582,9.072227069846548,6.681180848928467,9.336796795928741,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False
2023,10,Middle East,Cybertruck,5341.0,5892.0,119018.2,60,353,282.81,Estimated (Region),14303,2,0,0,4,Autumn,0,0,8,0.9065,337.16,1983.64,52.9508,551.0,2677.9629,7649.0,8709.0,12771.0,14425.0,4551.0,5027.0,8323.666666666666,4151.322841376389,-0.3017,-0.2176,8.583355393669907,8.681520484837913,5.648305000186914,9.568294497413296,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True
2023,11,Middle East,Cybertruck,6610.0,7068.0,69560.97,82,460,456.09,Estimated (Region),13491,2,0,0,4,Autumn,0,0,8,0.9352,151.22,848.3,69.0,458.0,2040.9985,5341.0,5892.0,7649.0,8709.0,12771.0,14425.0,8587.0,3802.7763541917643,0.2376,-0.2299,8.796490207333578,8.863474306170954,6.124880308047419,9.50985219618154,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True
2023,12,Middle East,Cybertruck,8570.0,9786.0,60142.91,75,419,538.62,Estimated (Region),13352,2,0,0,4,Winter,1,1,8,0.8757,143.54,801.91,62.8495,1216.0,1557.993,6610.0,7068.0,5341.0,5892.0,7649.0,8709.0,6533.333333333333,1155.9084450480193,0.2965,-0.3839,9.056139690898883,9.18881025342582,6.290865188138946,9.499496357683965,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True
2024,1,Middle East,Cybertruck,9756.0,10011.0,93531.74,60,330,482.92,Interpolated (Month),7794,2,0,1,1,Winter,0,0,9,0.9745,283.43,1558.86,49.4998,255.0,798.893,8570.0,9786.0,6610.0,7068.0,5341.0,5892.0,6840.333333333333,1626.7760550651499,0.1384,-0.3905,9.18574025510795,9.211539652551664,6.181919603798659,8.961237781491876,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False
2024,2,Middle East,Cybertruck,10257.0,11190.0,89536.89,120,711,1093.91,Estimated (Region),12859,2,0,0,1,Winter,0,0,9,0.9166,125.93,746.14,106.6501,933.0,1253.6804,9756.0,10011.0,8570.0,9786.0,6610.0,7068.0,8312.0,1588.7894762994902,0.0514,1.0831,9.235813167949214,9.322865162818028,6.99842744709185,9.46187699779161,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False
2024,3,Middle East,Cybertruck,13546.0,15290.0,119902.8,100,581,1180.53,Estimated (Region),12541,2,0,0,1,Spring,1,0,9,0.8859,206.37,1199.03,87.1497,1744.0,925.8084,10257.0,11190.0,9756.0,10011.0,8570.0,9786.0,9527.666666666666,866.3684743418069,0.3207,-0.0319,9.513920399580737,9.63501969900815,7.07456548775615,9.436838291102966,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False
2024,4,Middle East,Cybertruck,11345.0,11782.0,53652.95,100,550,935.96,Interpolated (Month),3265,2,0,1,2,Spring,0,0,9,0.9629,97.55,536.53,82.4998,437.0,287.792,13546.0,15290.0,10257.0,11190.0,9756.0,10011.0,11186.333333333334,2058.8274170831714,-0.1625,-0.2198,9.336620537886512,9.37441309371334,6.842640591892837,8.09132127353041,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False
2024,5,Middle East,Cybertruck,15342.0,15732.0,50011.04,75,439,1010.27,Interpolated (Month),4333,2,0,1,2,Spring,0,0,9,0.9752,113.92,666.81,65.85,390.0,282.4273,11345.0,11782.0,13546.0,15290.0,10257.0,11190.0,11716.0,1675.5927309462863,0.3523,0.3305,9.638414622945206,9.663515696240424,6.91896224568022,8.374246182096304,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False
2024,6,Middle East,Cybertruck,8995.0,9523.0,91249.02,82,462,623.35,Estimated (Region),5102,2,0,0,2,Summer,1,0,9,0.9446,197.51,1112.79,69.2996,528.0,567.204,15342.0,15732.0,11345.0,11782.0,13546.0,15290.0,13411.0,2001.9168314393196,-0.4137,0.1993,9.104535313079205,9.161570207606754,6.436711108561155,8.537583881063972,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False
2024,7,Middle East,Cybertruck,11767.0,12485.0,68338.29,82,491,866.64,Estimated (Region),12566,2,0,0,3,Summer,0,0,9,0.9425,139.18,833.39,73.65,718.0,1067.9018,8995.0,9523.0,15342.0,15732.0,11345.0,11782.0,11894.0,3208.917730325917,0.3082,1.5856,9.373139262281274,9.43236329562169,6.765776882085436,9.438829609615144,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False
2024,8,Middle East,Cybertruck,7408.0,8406.0,90693.75,100,567,630.05,Estimated (Region),5791,2,0,0,3,Summer,0,0,9,0.8813,159.95,906.94,85.0499,998.0,781.7225,11767.0,12485.0,8995.0,9523.0,15342.0,15732.0,12034.666666666666,3181.9547975000164,-0.3704,-0.4199,8.910450756416656,9.036819971135296,6.44738509870464,8.664232934065552,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False
2024,9,Middle East,Cybertruck,5699.0,5706.0,117904.02,100,571,488.12,Official (Quarter),14632,2,0,2,3,Autumn,1,0,9,0.9988,206.49,1179.04,85.6501,7.0,2567.468,7408.0,8406.0,11767.0,12485.0,8995.0,9523.0,9390.0,2206.1819961190913,-0.2307,-0.2549,8.648221453822641,8.649448770536708,6.192607858142525,9.591034531092426,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False
2024,10,Middle East,Cybertruck,11501.0,12292.0,91552.48,60,338,583.1,Estimated (Region),10750,2,0,0,4,Autumn,0,0,9,0.9356,270.87,1525.87,50.6999,791.0,934.7013,5699.0,5706.0,7408.0,8406.0,11767.0,12485.0,8291.333333333334,3128.9557896099045,1.0181,1.1533,9.3502762122737,9.41678527366734,6.370072201046264,9.282754052485227,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True
2024,11,Middle East,Cybertruck,11790.0,12054.0,90612.35,60,349,617.21,Interpolated (Month),11653,2,0,1,4,Autumn,0,0,9,0.9781,259.63,1510.21,52.3503,264.0,988.38,11501.0,12292.0,5699.0,5706.0,7408.0,8406.0,8202.666666666666,2981.513430010561,0.0251,0.7837,9.375091807576673,9.397234790615272,6.42682820556201,9.363404747703019,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True
2024,12,Middle East,Cybertruck,12805.0,13581.0,97484.54,75,441,847.05,Official (Quarter),14903,2,0,2,4,Winter,1,1,9,0.9429,221.05,1299.79,66.1499,776.0,1163.8422,11790.0,12054.0,11501.0,12292.0,5699.0,5706.0,9663.333333333334,3436.2529495561516,0.0861,0.4942,9.457669090078747,9.516500665673737,6.742939596317848,9.609384912281424,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True
2025,1,Middle East,Cybertruck,4241.0,4551.0,63059.47,100,594,377.87,Official (Quarter),5982,2,0,2,1,Winter,0,0,10,0.9319,106.16,630.59,89.0993,310.0,1410.5164,12805.0,13581.0,11790.0,12054.0,11501.0,12292.0,12032.0,684.8554592029153,-0.6688,-0.5653,8.352790135124629,8.423321975806166,5.9371931383261884,8.696677393390031,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False
2025,2,Middle East,Cybertruck,6699.0,7150.0,69494.44,75,447,449.17,Official (Quarter),13608,2,0,2,1,Winter,0,0,10,0.9369,155.47,926.59,67.0503,451.0,2031.348,4241.0,4551.0,12805.0,13581.0,11790.0,12054.0,9612.0,4679.026287594463,0.5796,-0.3469,8.809862805379057,8.875007486048396,6.109625289202085,9.518486617560317,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False
2025,3,Middle East,Cybertruck,5209.0,5621.0,65114.79,100,594,464.12,Estimated (Region),4024,2,0,0,1,Spring,1,0,10,0.9267,109.62,651.15,89.0996,412.0,772.5091,6699.0,7150.0,4241.0,4551.0,12805.0,13581.0,7915.0,4409.593632070874,-0.2224,-0.6155,8.558335134747413,8.634442751466477,6.142295436810566,8.300280189852664,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False
2025,4,Middle East,Cybertruck,11544.0,11617.0,91072.84,75,422,730.74,Official (Quarter),3389,2,0,2,2,Spring,0,0,10,0.9937,215.81,1214.3,63.3004,73.0,293.5724,5209.0,5621.0,6699.0,7150.0,4241.0,4551.0,5383.0,1238.203537387932,1.2162,0.0175,9.354007721788596,9.360310898552477,6.595425259609126,8.128585200374497,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False
2025,5,Middle East,Cybertruck,9413.0,10180.0,56933.95,82,464,655.14,Official (Quarter),3615,2,0,2,2,Spring,0,0,10,0.9247,122.7,694.32,69.5995,767.0,384.0433,11544.0,11617.0,5209.0,5621.0,6699.0,7150.0,7817.333333333333,3312.2587962496737,-0.1846,-0.3865,9.149953221961088,9.228278517107196,6.486374180808572,8.193123721512068,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False
2025,6,Middle East,Cybertruck,14633.0,14680.0,101705.69,100,597,1310.39,Official (Quarter),13347,2,0,2,2,Summer,1,0,10,0.9968,170.36,1017.06,89.5503,47.0,912.1164,9413.0,10180.0,11544.0,11617.0,5209.0,5621.0,8722.0,3223.533309894596,0.5546,0.6268,9.591102867443976,9.59430941973946,7.178842922361983,9.499121839871265,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False
2025,7,Middle East,Cybertruck,15454.0,16515.0,89701.52,82,487,1128.91,Official (Quarter),14639,2,0,2,3,Summer,0,0,10,0.9358,184.19,1093.92,73.0497,1061.0,947.2628,14633.0,14680.0,9413.0,10180.0,11544.0,11617.0,11863.333333333334,2624.6105107869557,0.0561,0.3133,9.645687854566217,9.71208488700598,7.029893262516775,9.591512787515303,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False
2025,8,Middle East,Cybertruck,9888.0,10918.0,50567.07,120,697,1033.79,Interpolated (Month),4124,2,0,1,3,Summer,0,0,10,0.9057,72.55,421.39,104.55,1030.0,417.0712,15454.0,16515.0,14633.0,14680.0,9413.0,10180.0,13166.666666666666,3276.5866894274864,-0.3602,0.3348,9.19917830726999,9.298259670014065,6.941953786562049,8.324821298768782,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False
2025,9,Middle East,Cybertruck,7166.0,7176.0,66599.21,75,421,452.53,Official (Quarter),8064,2,0,2,3,Autumn,1,0,10,0.9986,158.19,887.99,63.1496,10.0,1125.314,9888.0,10918.0,15454.0,16515.0,14633.0,14680.0,13325.0,3004.7024811119063,-0.2753,0.2574,8.877242435993919,8.878636747430072,6.117061419517179,8.99528899055931,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False
2025,10,Middle East,Cybertruck,10175.0,11339.0,61799.84,75,436,665.44,Estimated (Region),4027,2,0,0,4,Autumn,0,0,10,0.8973,141.74,824.0,65.3995,1164.0,395.774,7166.0,7176.0,9888.0,10918.0,15454.0,16515.0,10836.0,4224.54305221287,0.4199,-0.1153,9.227787285579904,9.336091577281744,6.501950113060868,8.301025253838453,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True
2025,11,Middle East,Cybertruck,12586.0,14301.0,106595.93,82,487,919.41,Estimated (Region),3139,2,0,0,4,Autumn,0,0,10,0.8801,218.88,1299.95,73.0502,1715.0,249.4041,10175.0,11339.0,7166.0,7176.0,9888.0,10918.0,9076.333333333334,1660.609024825938,0.237,0.0675,9.440419814291506,9.568154666608342,6.824819222943562,8.0519780789023,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True
2025,12,Middle East,Cybertruck,11972.0,12429.0,106953.95,82,476,854.8,Interpolated (Month),13057,2,0,1,4,Winter,1,1,10,0.9632,224.69,1304.32,71.3999,457.0,1090.6281,12586.0,14301.0,10175.0,11339.0,7166.0,7176.0,9975.666666666666,2715.4926502079434,-0.0488,-0.0651,9.390409393716844,9.427868184504756,6.752036703982716,9.477156251746578,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True
2015,1,North America,Cybertruck,6367.0,6802.0,104962.32,82,459,438.37,Estimated (Region),9170,3,0,0,1,Winter,0,0,0,0.936,228.68,1280.03,68.8503,435.0,1440.2387,9857.0,10539.5,9860.5,10551.5,9862.5,10563.0,9850.833333333332,3302.8423869766402,0.0023,0.0095,8.75904072752422,8.825118970345061,6.085341882699326,9.123801610558944,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False
2015,2,North America,Cybertruck,8629.0,9849.0,72624.21,82,472,610.93,Interpolated (Month),11436,3,0,1,1,Winter,0,0,0,0.8761,153.86,885.66,70.7996,1220.0,1325.2984,6367.0,6802.0,9860.5,10551.5,9862.5,10563.0,6367.0,3302.8423869766402,0.3553,0.0095,9.062999784077473,9.195226734166134,6.4166178968855725,9.344608992781216,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False
2015,3,North America,Cybertruck,5716.0,6522.0,116775.0,60,357,306.09,Interpolated (Month),7441,3,0,1,1,Spring,1,0,0,0.8764,327.1,1946.25,53.5497,806.0,1301.7845,8629.0,9849.0,6367.0,6802.0,9862.5,10563.0,7498.0,1599.4755390439705,-0.3376,0.0095,8.651199471263972,8.783089671796096,5.727140864233436,8.914894908906568,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False
2015,4,North America,Cybertruck,8239.0,8701.0,93810.19,82,471,582.09,Estimated (Region),13277,3,0,0,2,Spring,0,0,0,0.9469,199.17,1144.03,70.6506,462.0,1611.482,5716.0,6522.0,8629.0,9849.0,6367.0,6802.0,6904.0,1528.9437530530677,0.4414,0.0095,9.016755622903517,9.071308163280625,6.368341548364023,9.493863809279105,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False
2015,5,North America,Cybertruck,13430.0,13654.0,84483.76,100,550,1107.97,Interpolated (Month),8623,3,0,1,2,Spring,0,0,0,0.9836,153.61,844.84,82.4996,224.0,642.07,8239.0,8701.0,5716.0,6522.0,8629.0,9849.0,7528.0,1581.3073705007512,0.6301,0.0095,9.505320746909074,9.521861033907806,7.0111869355868155,9.06230429314878,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False
2015,6,North America,Cybertruck,12581.0,13909.0,64907.49,100,556,1049.26,Estimated (Region),3174,3,0,0,2,Summer,1,0,0,0.9045,116.74,649.07,83.4004,1328.0,252.2852,13430.0,13654.0,8239.0,8701.0,5716.0,6522.0,9128.333333333334,3933.145602864625,-0.0632,0.0095,9.440022500129976,9.540363284917488,6.956793031546652,8.063062911326792,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False
2015,7,North America,Cybertruck,4405.0,4472.0,60700.14,60,337,222.67,Official (Quarter),4928,3,0,2,3,Summer,0,0,0,0.985,180.12,1011.67,50.5494,67.0,1118.7287,12581.0,13909.0,13430.0,13654.0,8239.0,8701.0,11416.666666666666,2784.4881636188243,-0.6499,0.0095,8.39072252736229,8.405814603432848,5.410171751322179,8.502891406705377,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False
2015,8,North America,Cybertruck,13321.0,13388.0,89892.28,60,352,703.35,Interpolated (Month),13521,3,0,1,3,Summer,0,0,0,0.995,255.38,1498.2,52.8001,67.0,1015.0139,4405.0,4472.0,12581.0,13909.0,13430.0,13654.0,10138.666666666666,4983.613180548158,2.0241,0.0095,9.497172082973124,9.50218875329738,6.557275391706316,9.512073267650623,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False
